Country,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,total_vaccinations,vaccinated,fully_vaccinated,people_vaccinated_per_hundred,population,Date,A_Date
Q,Qatar,99799,616,128,5,381434,0,0,0,0,2881060,2020-07-05,2020-07-15
Q,Qatar,102630,520,146,4,404868,0,0,0,0,2881060,2020-07-10,2020-07-15
Q,Qatar,104983,450,151,1,424858,0,0,0,0,2881060,2020-07-15,2020-07-15
Q,Qatar,107037,389,159,2,446036,0,0,0,0,2881060,2020-07-20,2020-07-15
Q,Qatar,109036,398,164,0,469000,0,0,0,0,2881060,2020-07-25,2020-07-15
Q,Qatar,110460,307,171,2,492569,0,0,0,0,2881060,2020-07-30,2020-07-15
Q,Qatar,111805,267,178,1,508079,0,0,0,0,2881060,2020-08-05,2020-08-15
Q,Qatar,113262,315,188,4,524466,0,0,0,0,2881060,2020-08-10,2020-08-15
Q,Qatar,114809,277,192,2,546285,0,0,0,0,2881060,2020-08-15,2020-08-15
Q,Qatar,116224,268,193,0,572273,0,0,0,0,2881060,2020-08-20,2020-08-15
Q,Qatar,117498,232,194,0,599447,0,0,0,0,2881060,2020-08-25,2020-08-15
Q,Qatar,118575,168,197,1,624609,0,0,0,0,2881060,2020-08-30,2020-08-15
Q,Qatar,119864,227,202,1,654973,0,0,0,0,2881060,2020-09-05,2020-09-15
Q,Qatar,121052,206,205,0,676170,0,0,0,0,2881060,2020-09-10,2020-09-15
Q,Qatar,122214,239,208,1,700414,0,0,0,0,2881060,2020-09-15,2020-09-15
Q,Qatar,123376,230,210,1,724077,0,0,0,0,2881060,2020-09-20,2020-09-15
Q,Qatar,124650,225,212,0,751104,0,0,0,0,2881060,2020-09-25,2020-09-15
Q,Qatar,125760,227,214,0,775914,0,0,0,0,2881060,2020-09-30,2020-09-15
Q,Qatar,126692,194,216,0,800519,0,0,0,0,2881060,2020-10-05,2020-10-15
Q,Qatar,127778,178,219,0,825511,0,0,0,0,2881060,2020-10-10,2020-10-15
Q,Qatar,128803,200,222,2,855154,0,0,0,0,2881060,2020-10-15,2020-10-15
Q,Qatar,129944,273,224,0,892934,0,0,0,0,2881060,2020-10-20,2020-10-15
Q,Qatar,131170,205,230,1,0,0,0,0,0,2881060,2020-10-25,2020-10-15
Q,Qatar,132343,193,232,1,971199,0,0,0,0,2881060,2020-10-30,2020-10-15
Q,Qatar,133619,249,232,0,1001488,0,0,0,0,2881060,2020-11-05,2020-11-15
Q,Qatar,134663,230,233,1,1025505,0,0,0,0,2881060,2020-11-10,2020-11-15
Q,Qatar,135785,215,234,0,1048828,0,0,0,0,2881060,2020-11-15,2020-11-15
Q,Qatar,136888,239,235,0,1072110,0,0,0,0,2881060,2020-11-20,2020-11-15
Q,Qatar,137851,209,237,1,1092622,0,0,0,0,2881060,2020-11-25,2020-11-15
Q,Qatar,138833,185,237,0,1112430,0,0,0,0,2881060,2020-11-30,2020-11-15
Q,Qatar,139783,140,239,0,1133075,0,0,0,0,2881060,2020-12-05,2020-12-15
Q,Qatar,140516,163,240,0,1154919,0,0,0,0,2881060,2020-12-10,2020-12-15
Q,Qatar,141272,151,241,0,1175833,0,0,0,0,2881060,2020-12-15,2020-12-15
Q,Qatar,142001,143,243,0,1196194,0,0,0,0,2881060,2020-12-20,2020-12-15
Q,Qatar,142734,129,244,1,1215910,0,0,0,0,2881060,2020-12-25,2020-12-15
Q,Qatar,143621,193,245,0,1236193,0,0,0,0,2881060,2020-12-30,2020-12-15
Q,Qatar,144852,208,245,0,1261956,0,0,0,0,2881060,2021-01-05,2021-01-15
Q,Qatar,145865,193,246,0,1286667,0,0,0,0,2881060,2021-01-10,2021-01-15
Q,Qatar,146885,196,246,0,1311760,0,0,0,0,2881060,2021-01-15,2021-01-15
Q,Qatar,148000,271,248,0,1333825,0,0,0,0,2881060,2021-01-20,2021-01-15
Q,Qatar,149296,277,248,0,1357657,0,0,0,0,2881060,2021-01-25,2021-01-15
Q,Qatar,150984,363,248,0,0,0,0,0,0,2881060,2021-01-30,2021-01-15
Q,Qatar,153296,398,250,1,1419256,0,0,0,0,2881060,2021-02-05,2021-02-15
Q,Qatar,155453,451,253,0,1443605,0,0,0,0,2881060,2021-02-10,2021-02-15
Q,Qatar,158132,888,255,0,1470569,0,0,0,0,2881060,2021-02-15,2021-02-15
Q,Qatar,159967,449,256,0,1495417,0,0,0,0,2881060,2021-02-20,2021-02-15
Q,Qatar,162268,465,257,0,1521792,0,0,0,0,2881060,2021-02-25,2021-02-15
Q,Qatar,166015,469,261,1,1568968,0,0,0,0,2881060,2021-03-05,2021-03-15
Q,Qatar,168361,473,264,0,1597367,380000,0,0,0,2881060,2021-03-10,2021-03-15
Q,Qatar,170733,481,267,1,1629260,0,0,0,0,2881060,2021-03-15,2021-03-15
Q,Qatar,173206,509,272,1,1660175,0,0,0,0,2881060,2021-03-20,2021-03-15
Q,Qatar,175919,587,281,3,1694463,679278,0,0,0,2881060,2021-03-25,2021-03-15
Q,Qatar,179184,720,289,3,1727398,790676,0,0,0,2881060,2021-03-30,2021-03-15
Q,Qatar,184334,910,306,3,1766354,934843,0,0,0,2881060,2021-04-05,2021-04-15
Q,Qatar,189064,964,331,7,1797325,1062250,0,0,0,2881060,2021-04-10,2021-04-15
Q,Qatar,193952,989,357,9,1825071,1183191,0,0,0,2881060,2021-04-15,2021-04-15
Q,Qatar,198361,885,391,5,1849568,1296520,0,0,0,2881060,2021-04-20,2021-04-15
Q,Qatar,202201,705,428,10,0,1415761,0,0,0,2881060,2021-04-25,2021-04-15
Q,Qatar,205652,676,458,8,1903912,1556203,989627,566576,34.35,2881060,2021-04-30,2021-04-15
Q,Qatar,208877,645,489,6,1927819,1701914,1064294,637620,36.94,2881060,2021-05-05,2021-05-15
Q,Qatar,211389,397,512,4,1949350,1844658,1127091,717567,39.12,2881060,2021-05-10,2021-05-15
Q,Qatar,212927,260,526,2,1967354,2002018,1177725,824293,40.88,2881060,2021-05-15,2021-05-15
R,Romania,3,0,0,0,0,0,0,0,0,19237682,2020-02-29,2020-02-15
R,Romania,6,2,0,0,0,0,0,0,0,19237682,2020-03-05,2020-03-15
R,Romania,25,10,0,0,0,0,0,0,0,19237682,2020-03-10,2020-03-15
R,Romania,131,8,0,0,3205,0,0,0,0,19237682,2020-03-15,2020-03-15
R,Romania,308,31,0,0,8284,0,0,0,0,19237682,2020-03-20,2020-03-15
R,Romania,906,112,17,6,14466,0,0,0,0,19237682,2020-03-25,2020-03-15
R,Romania,2109,294,65,22,23103,0,0,0,0,19237682,2020-03-30,2020-03-15
R,Romania,3864,251,151,5,38623,0,0,0,0,19237682,2020-04-05,2020-04-15
R,Romania,5467,265,270,22,55430,0,0,0,0,19237682,2020-04-10,2020-04-15
R,Romania,7216,337,372,21,74827,0,0,0,0,19237682,2020-04-15,2020-04-15
R,Romania,8936,190,478,27,98491,0,0,0,0,19237682,2020-04-20,2020-04-15
R,Romania,10635,218,601,34,126645,0,0,0,0,19237682,2020-04-25,2020-04-15
R,Romania,12240,262,717,24,175374,0,0,0,0,19237682,2020-04-30,2020-04-15
R,Romania,13837,325,841,23,205842,0,0,0,0,19237682,2020-05-05,2020-05-15
R,Romania,15362,231,961,22,256749,0,0,0,0,19237682,2020-05-10,2020-05-15
R,Romania,16437,190,1070,17,294601,0,0,0,0,19237682,2020-05-15,2020-05-15
R,Romania,17387,196,1147,10,332487,0,0,0,0,19237682,2020-05-20,2020-05-15
R,Romania,18283,213,1205,20,377191,0,0,0,0,19237682,2020-05-25,2020-05-15
R,Romania,19133,151,1259,11,425819,0,0,0,0,19237682,2020-05-30,2020-05-15
R,Romania,20103,196,1316,11,484782,0,0,0,0,19237682,2020-06-05,2020-06-15
R,Romania,20945,196,1360,6,520564,0,0,0,0,19237682,2020-06-10,2020-06-15
R,Romania,22165,166,1427,17,564278,0,0,0,0,19237682,2020-06-15,2020-06-15
R,Romania,23730,330,1500,16,619997,0,0,0,0,19237682,2020-06-20,2020-06-15
R,Romania,25286,460,1565,10,663558,0,0,0,0,19237682,2020-06-25,2020-06-15
R,Romania,26970,388,1651,17,710112,0,0,0,0,19237682,2020-06-30,2020-06-15
R,Romania,28973,391,1750,19,0,0,0,0,0,19237682,2020-07-05,2020-07-15
R,Romania,31381,592,1847,13,824343,0,0,0,0,19237682,2020-07-10,2020-07-15
R,Romania,34226,641,1952,21,886918,0,0,0,0,19237682,2020-07-15,2020-07-15
R,Romania,38139,681,2038,12,967192,0,0,0,0,19237682,2020-07-20,2020-07-15
R,Romania,43678,1284,2165,15,1087783,0,0,0,0,19237682,2020-07-25,2020-07-15
R,Romania,49591,1356,2304,35,1202607,0,0,0,0,19237682,2020-07-30,2020-07-15
R,Romania,56550,1309,2521,41,1295222,0,0,0,0,19237682,2020-08-05,2020-08-15
R,Romania,62547,779,2729,29,1385334,0,0,0,0,19237682,2020-08-10,2020-08-15
R,Romania,69374,1328,2954,50,1502042,0,0,0,0,19237682,2020-08-15,2020-08-15
R,Romania,74963,1346,3154,48,1591015,0,0,0,0,19237682,2020-08-20,2020-08-15
R,Romania,80390,1060,3367,58,1679614,0,0,0,0,19237682,2020-08-25,2020-08-15
R,Romania,86785,952,3578,39,1795633,0,0,0,0,19237682,2020-08-30,2020-08-15
R,Romania,93864,1269,3850,38,1901240,0,0,0,0,19237682,2020-09-05,2020-09-15
R,Romania,99684,1380,4065,47,2015772,0,0,0,0,19237682,2020-09-10,2020-09-15
R,Romania,105298,1111,4236,51,2110024,0,0,0,0,19237682,2020-09-15,2020-09-15
R,Romania,112781,1231,4435,33,2223462,0,0,0,0,19237682,2020-09-20,2020-09-15
R,Romania,119683,1629,4633,42,2328322,0,0,0,0,19237682,2020-09-25,2020-09-15
R,Romania,127572,2158,4825,33,2419691,0,0,0,0,19237682,2020-09-30,2020-09-15
R,Romania,137491,1591,5048,45,2516746,0,0,0,0,19237682,2020-10-05,2020-10-15
R,Romania,152403,3517,5358,59,2656828,0,0,0,0,19237682,2020-10-10,2020-10-15
R,Romania,168490,4013,5674,73,2770481,0,0,0,0,19237682,2020-10-15,2020-10-15
R,Romania,186254,3400,5996,65,2890071,0,0,0,0,19237682,2020-10-20,2020-10-15
R,Romania,209648,3855,6391,73,3055989,0,0,0,0,19237682,2020-10-25,2020-10-15
R,Romania,235586,6546,6867,103,3206567,0,0,0,0,19237682,2020-10-30,2020-10-15
R,Romania,276802,9714,7540,121,0,0,0,0,0,19237682,2020-11-05,2020-11-15
R,Romania,314295,7304,8186,177,0,0,0,0,0,19237682,2020-11-10,2020-11-15
R,Romania,360281,7096,8926,113,3691062,0,0,0,0,19237682,2020-11-15,2020-11-15
R,Romania,403123,9272,9756,160,3844732,0,0,0,0,19237682,2020-11-20,2020-11-15
R,Romania,440344,9739,10541,168,3974996,0,0,0,0,19237682,2020-11-25,2020-11-15
R,Romania,475362,3826,11331,138,4107567,0,0,0,0,19237682,2020-11-30,2020-11-15
R,Romania,508345,8072,12186,134,4237925,0,0,0,0,19237682,2020-12-05,2020-12-15
R,Romania,539107,7067,12948,127,4356567,0,0,0,0,19237682,2020-12-10,2020-12-15
R,Romania,565758,6171,13698,204,4461315,0,0,0,0,19237682,2020-12-15,2020-12-15
R,Romania,591294,3350,14394,98,0,0,0,0,0,19237682,2020-12-20,2020-12-15
R,Romania,612373,3812,15023,111,4706490,0,0,0,0,19237682,2020-12-25,2020-12-15
R,Romania,627941,4875,15596,127,4775921,5666,5666,0,0.03,19237682,2020-12-30,2020-12-15
R,Romania,648288,4729,16178,121,4868383,41609,41609,0,0.22,19237682,2021-01-05,2021-01-15
R,Romania,671284,3082,16654,62,5017624,108294,108294,0,0.56,19237682,2021-01-10,2021-01-15
R,Romania,688270,3353,17098,63,5129855,183669,183669,0,0.95,19237682,2021-01-15,2021-01-15
R,Romania,700898,3000,17485,116,5220200,308384,302571,5813,1.57,19237682,2021-01-20,2021-01-15
R,Romania,712561,1551,17841,65,5306711,484631,459568,25063,2.39,19237682,2021-01-25,2021-01-15
R,Romania,726918,2668,18264,68,5432062,672396,571092,101304,2.97,19237682,2021-01-30,2021-01-15
R,Romania,740732,2580,18748,73,5548136,821552,638887,182665,3.32,19237682,2021-02-05,2021-02-15
R,Romania,752482,3048,19135,79,5636574,970967,671449,299518,3.49,19237682,2021-02-10,2021-02-15
R,Romania,763294,1331,19445,79,5725543,1151112,696944,454168,3.62,19237682,2021-02-15,2021-02-15
R,Romania,777276,2721,19795,57,5861921,1351279,788508,562771,4.1,19237682,2021-02-20,2021-02-15
R,Romania,791971,3923,20167,81,0,1486907,872361,614546,4.53,19237682,2021-02-25,2021-02-15
R,Romania,820931,4342,20785,101,6133554,1732964,1096911,636053,5.7,19237682,2021-03-05,2021-03-15
R,Romania,840116,4564,21156,100,0,1969846,1297161,672685,6.74,19237682,2021-03-10,2021-03-15
R,Romania,862681,2972,21565,82,6328098,2210140,1487184,722956,7.73,19237682,2021-03-15,2021-03-15
R,Romania,892848,6096,22132,112,0,2477095,1704448,772647,8.86,19237682,2021-03-20,2021-03-15
R,Romania,919794,6651,22719,140,0,2744764,1861647,883117,9.68,19237682,2021-03-25,2021-03-15
R,Romania,946647,6204,23409,175,6685665,3030031,1990393,1039638,10.35,19237682,2021-03-30,2021-03-15
R,Romania,977986,3611,24190,120,6825004,3359006,2132024,1226982,11.08,19237682,2021-04-05,2021-04-15
R,Romania,1002865,4310,25006,139,6962658,3642345,2258352,1383993,11.74,19237682,2021-04-10,2021-04-15
R,Romania,1020301,3852,25800,195,7061866,3998980,2471779,1527201,12.85,19237682,2021-04-15,2021-04-15
R,Romania,1034003,2931,26618,237,7154381,4395865,2737514,1658351,14.23,19237682,2021-04-20,2021-04-15
R,Romania,1046264,1542,27394,127,7262520,4832203,3037698,1794505,15.79,19237682,2021-04-25,2021-04-15
R,Romania,1055265,1636,28109,138,7365132,5240452,3303419,1937033,17.17,19237682,2021-04-30,2021-04-15
R,Romania,1060895,1564,28616,142,7420545,5588267,3449831,2138703,17.93,19237682,2021-05-05,2021-05-15
R,Romania,1066731,620,29034,68,7518122,6095252,3672354,2428168,19.09,19237682,2021-05-10,2021-05-15
R,Romania,1071334,729,29485,72,7631745,6638418,3886249,2777707,20.2,19237682,2021-05-15,2021-05-15
R,Russia,2,0,0,0,0,0,0,0,0,145934460,2020-02-05,2020-02-15
R,Russia,2,0,0,0,0,0,0,0,0,145934460,2020-02-10,2020-02-15
R,Russia,2,0,0,0,0,0,0,0,0,145934460,2020-02-15,2020-02-15
R,Russia,2,0,0,0,0,0,0,0,0,145934460,2020-02-20,2020-02-15
R,Russia,2,0,0,0,0,0,0,0,0,145934460,2020-02-25,2020-02-15
R,Russia,2,0,0,0,0,0,0,0,0,145934460,2020-02-29,2020-02-15
R,Russia,4,1,0,0,51366,0,0,0,0,145934460,2020-03-05,2020-03-15
R,Russia,20,3,0,0,70601,0,0,0,0,145934460,2020-03-10,2020-03-15
R,Russia,63,4,0,0,109939,0,0,0,0,145934460,2020-03-15,2020-03-15
R,Russia,253,54,1,0,156016,0,0,0,0,145934460,2020-03-20,2020-03-15
R,Russia,658,163,3,2,197251,0,0,0,0,145934460,2020-03-25,2020-03-15
R,Russia,1836,302,9,1,0,0,0,0,0,145934460,2020-03-30,2020-03-15
R,Russia,5389,658,45,2,758401,0,0,0,0,145934460,2020-04-05,2020-04-15
R,Russia,11917,1786,94,18,1184442,0,0,0,0,145934460,2020-04-10,2020-04-15
R,Russia,24490,3388,198,28,1613413,0,0,0,0,145934460,2020-04-15,2020-04-15
R,Russia,47121,4268,405,44,2142604,0,0,0,0,145934460,2020-04-20,2020-04-15
R,Russia,74588,5966,681,66,2877699,0,0,0,0,145934460,2020-04-25,2020-04-15
R,Russia,106498,7099,1073,101,3723807,0,0,0,0,145934460,2020-04-30,2020-04-15
R,Russia,155370,10102,1451,95,4633731,0,0,0,0,145934460,2020-05-05,2020-05-15
R,Russia,209688,11012,1915,88,5636763,0,0,0,0,145934460,2020-05-10,2020-05-15
R,Russia,262843,10598,2418,113,6656340,0,0,0,0,145934460,2020-05-15,2020-05-15
R,Russia,308705,8764,2972,135,7840880,0,0,0,0,145934460,2020-05-20,2020-05-15
R,Russia,353427,8946,3633,92,9160590,0,0,0,0,145934460,2020-05-25,2020-05-15
R,Russia,396575,8952,4555,181,10643124,0,0,0,0,145934460,2020-05-30,2020-05-15
R,Russia,449256,8718,5520,144,12388968,0,0,0,0,145934460,2020-06-05,2020-06-15
R,Russia,493023,8393,6350,216,13875097,0,0,0,0,145934460,2020-06-10,2020-06-15
R,Russia,536484,8217,7081,143,15395417,0,0,0,0,145934460,2020-06-15,2020-06-15
R,Russia,576162,7870,7992,161,16998453,0,0,0,0,145934460,2020-06-20,2020-06-15
R,Russia,613148,7105,8594,91,18402719,0,0,0,0,145934460,2020-06-25,2020-06-15
R,Russia,646929,6683,9306,154,19852167,0,0,0,0,145934460,2020-06-30,2020-06-15
R,Russia,680283,6719,10145,134,21335394,0,0,0,0,145934460,2020-07-05,2020-07-15
R,Russia,712863,6623,11000,174,22708416,0,0,0,0,145934460,2020-07-10,2020-07-15
R,Russia,745197,6410,11753,156,24053516,0,0,0,0,145934460,2020-07-15,2020-07-15
R,Russia,776212,5901,12408,85,25449167,0,0,0,0,145934460,2020-07-20,2020-07-15
R,Russia,805332,5833,13172,146,26902291,0,0,0,0,145934460,2020-07-25,2020-07-15
R,Russia,832993,5484,13778,128,28161461,0,0,0,0,145934460,2020-07-30,2020-07-15
R,Russia,864948,5186,14465,138,29716907,0,0,0,0,145934460,2020-08-05,2020-08-15
R,Russia,890799,5081,14973,70,31063187,0,0,0,0,145934460,2020-08-10,2020-08-15
R,Russia,915808,5030,15585,118,32533818,0,0,0,0,145934460,2020-08-15,2020-08-15
R,Russia,939833,4767,16058,107,33814105,0,0,0,0,145934460,2020-08-20,2020-08-15
R,Russia,963655,4639,16524,118,35128661,0,0,0,0,145934460,2020-08-25,2020-08-15
R,Russia,987470,4897,17045,68,36696382,0,0,0,0,145934460,2020-08-30,2020-08-15
R,Russia,1017131,5144,17707,109,38488127,0,0,0,0,145934460,2020-09-05,2020-09-15
R,Russia,1042836,5310,18207,127,39912526,0,0,0,0,145934460,2020-09-10,2020-09-15
R,Russia,1069873,5435,18723,150,41424006,0,0,0,0,145934460,2020-09-15,2020-09-15
R,Russia,1098958,6043,19349,79,43103912,0,0,0,0,145934460,2020-09-20,2020-09-15
R,Russia,1131088,7112,19973,106,44755362,0,0,0,0,145934460,2020-09-25,2020-09-15
R,Russia,1170799,8371,20630,174,46421834,0,0,0,0,145934460,2020-09-30,2020-09-15
R,Russia,1219796,10757,21375,115,48337992,0,0,0,0,145934460,2020-10-05,2020-10-15
R,Russia,1278245,12673,22331,194,50781349,0,0,0,0,145934460,2020-10-10,2020-10-15
R,Russia,1346380,13556,23350,281,52782097,0,0,0,0,145934460,2020-10-15,2020-10-15
R,Russia,1422775,16108,24473,268,55171784,0,0,0,0,145934460,2020-10-20,2020-10-15
R,Russia,1503652,16392,25875,228,57821260,0,0,0,0,145934460,2020-10-25,2020-10-15
R,Russia,1588433,17987,27462,351,60441811,0,0,0,0,145934460,2020-10-30,2020-10-15
R,Russia,1699695,19116,29285,289,63541298,0,0,0,0,145934460,2020-11-05,2020-11-15
R,Russia,1802762,20765,30899,353,66118696,0,0,0,0,145934460,2020-11-10,2020-11-15
R,Russia,1910149,22313,32885,349,69111898,0,0,0,0,145934460,2020-11-15,2020-11-15
R,Russia,2023025,24059,34980,455,71838293,0,0,0,0,145934460,2020-11-20,2020-11-15
R,Russia,2144229,23393,37173,498,74270930,0,0,0,0,145934460,2020-11-25,2020-11-15
R,Russia,2275936,26046,39491,364,76755901,0,0,0,0,145934460,2020-11-30,2020-11-15
R,Russia,2410462,28450,42228,498,79323100,0,0,0,0,145934460,2020-12-05,2020-12-15
R,Russia,2546113,27562,44769,549,81564365,0,0,0,0,145934460,2020-12-10,2020-12-15
R,Russia,2682866,26265,47410,564,83867186,28500,28500,0,0.02,145934460,2020-12-15,2020-12-15
R,Russia,2821125,28510,50242,498,86391683,0,0,0,0,145934460,2020-12-20,2020-12-15
R,Russia,2963290,28595,52985,551,88605533,0,0,0,0,145934460,2020-12-25,2020-12-15
R,Russia,3100018,26095,55692,585,90648889,0,0,0,0,145934460,2020-12-30,2020-12-15
R,Russia,3250713,23955,58706,503,92338414,0,0,0,0,145934460,2021-01-05,2021-01-15
R,Russia,3366715,22540,60963,440,93963616,0,0,0,0,145934460,2021-01-10,2021-01-15
R,Russia,3483531,24294,63558,542,96211226,0,0,0,0,145934460,2021-01-15,2021-01-15
R,Russia,3595136,20806,66214,582,98052319,0,0,0,0,145934460,2021-01-20,2021-01-15
R,Russia,3698246,18999,68841,444,100014384,0,0,0,0,145934460,2021-01-25,2021-01-15
R,Russia,3790265,18751,71556,502,102002995,0,0,0,0,145934460,2021-01-30,2021-01-15
R,Russia,3891274,16444,74520,515,0,0,0,0,0,145934460,2021-02-05,2021-02-15
R,Russia,3968228,14258,76873,526,105646510,0,0,0,0,145934460,2021-02-10,2021-02-15
R,Russia,4040505,13999,79210,385,107321966,0,0,0,0,145934460,2021-02-15,2021-02-15
R,Russia,4105424,12775,81517,469,109071517,0,0,0,0,145934460,2021-02-20,2021-02-15
R,Russia,4164802,11067,83481,437,110269212,0,0,0,0,145934460,2021-02-25,2021-02-15
R,Russia,4252876,10906,86821,453,112926024,6301854,4908178,1393676,3.36,145934460,2021-03-05,2021-03-15
R,Russia,4302726,8976,88773,458,0,7048129,5272651,1775478,3.61,145934460,2021-03-10,2021-03-15
R,Russia,4350728,9347,90958,400,0,0,0,0,0,145934460,2021-03-15,2021-03-15
R,Russia,4397816,9548,93090,386,0,8306498,5595893,2710605,3.83,145934460,2021-03-20,2021-03-15
R,Russia,4442492,9128,95010,386,118843545,0,0,0,0,145934460,2021-03-25,2021-03-15
R,Russia,4486078,8162,96817,404,120266950,11183108,6886259,4296849,4.72,145934460,2021-03-30,2021-03-15
R,Russia,4538101,8525,99049,336,122121041,12215342,7576640,4638702,5.19,145934460,2021-04-05,2021-04-15
R,Russia,4580633,8580,100949,395,123726856,13977397,8575951,5401446,5.88,145934460,2021-04-10,2021-04-15
R,Russia,4622464,8818,102667,392,125131312,15164099,9473241,5690858,6.49,145934460,2021-04-15,2021-04-15
R,Russia,4665553,8044,104545,372,126528401,16567842,10341593,6226249,7.09,145934460,2021-04-20,2021-04-15
R,Russia,4708640,8652,106434,326,128099200,18152707,11362893,6789814,7.79,145934460,2021-04-25,2021-04-15
R,Russia,4750755,8613,108290,388,0,19834392,12299770,7534622,8.43,145934460,2021-04-30,2021-04-15
R,Russia,4792354,7857,110022,352,130634478,20720147,12704207,8015940,8.71,145934460,2021-05-05,2021-05-15
R,Russia,4832959,8338,111740,315,131924338,21786131,13165465,8620666,9.02,145934460,2021-05-10,2021-05-15
R,Russia,4875308,8667,113541,359,133510681,23858201,14265642,9592559,9.78,145934460,2021-05-15,2021-05-15
R,Rwanda,1,0,0,0,0,0,0,0,0,12952209,2020-03-15,2020-03-15
R,Rwanda,17,9,0,0,0,0,0,0,0,12952209,2020-03-20,2020-03-15
R,Rwanda,41,1,0,0,0,0,0,0,0,12952209,2020-03-25,2020-03-15
R,Rwanda,70,0,0,0,0,0,0,0,0,12952209,2020-03-30,2020-03-15
R,Rwanda,104,2,0,0,0,0,0,0,0,12952209,2020-04-05,2020-04-15
R,Rwanda,118,8,0,0,9035,0,0,0,0,12952209,2020-04-10,2020-04-15
R,Rwanda,136,2,0,0,13844,0,0,0,0,12952209,2020-04-15,2020-04-15
R,Rwanda,147,0,0,0,18001,0,0,0,0,12952209,2020-04-20,2020-04-15
R,Rwanda,183,7,0,0,24152,0,0,0,0,12952209,2020-04-25,2020-04-15
R,Rwanda,243,18,0,0,30741,0,0,0,0,12952209,2020-04-30,2020-04-15
R,Rwanda,261,0,0,0,35992,0,0,0,0,12952209,2020-05-05,2020-05-15
R,Rwanda,284,4,0,0,42425,0,0,0,0,12952209,2020-05-10,2020-05-15
R,Rwanda,287,0,0,0,46198,0,0,0,0,12952209,2020-05-15,2020-05-15
R,Rwanda,314,6,0,0,53317,0,0,0,0,12952209,2020-05-20,2020-05-15
R,Rwanda,336,9,0,0,59369,0,0,0,0,12952209,2020-05-25,2020-05-15
R,Rwanda,359,4,1,1,66976,0,0,0,0,12952209,2020-05-30,2020-05-15
R,Rwanda,420,10,2,0,74068,0,0,0,0,12952209,2020-06-05,2020-06-15
R,Rwanda,476,13,2,0,82239,0,0,0,0,12952209,2020-06-10,2020-06-15
R,Rwanda,612,30,2,0,94059,0,0,0,0,12952209,2020-06-15,2020-06-15
R,Rwanda,702,41,2,0,108005,0,0,0,0,12952209,2020-06-20,2020-06-15
R,Rwanda,850,20,2,0,126284,0,0,0,0,12952209,2020-06-25,2020-06-15
R,Rwanda,1025,24,2,0,143943,0,0,0,0,12952209,2020-06-30,2020-06-15
R,Rwanda,1105,13,3,0,160550,0,0,0,0,12952209,2020-07-05,2020-07-15
R,Rwanda,1252,42,3,0,176260,0,0,0,0,12952209,2020-07-10,2020-07-15
R,Rwanda,1435,19,4,0,194802,0,0,0,0,12952209,2020-07-15,2020-07-15
R,Rwanda,1629,47,5,0,214000,0,0,0,0,12952209,2020-07-20,2020-07-15
R,Rwanda,1752,23,5,0,238007,0,0,0,0,12952209,2020-07-25,2020-07-15
R,Rwanda,1994,31,5,0,260025,0,0,0,0,12952209,2020-07-30,2020-07-15
R,Rwanda,2104,5,5,0,283055,0,0,0,0,12952209,2020-08-05,2020-08-15
R,Rwanda,2152,12,7,0,304500,0,0,0,0,12952209,2020-08-10,2020-08-15
R,Rwanda,2352,59,8,0,329474,0,0,0,0,12952209,2020-08-15,2020-08-15
R,Rwanda,2717,73,11,1,351383,0,0,0,0,12952209,2020-08-20,2020-08-15
R,Rwanda,3537,231,15,1,378014,0,0,0,0,12952209,2020-08-25,2020-08-15
R,Rwanda,4020,177,16,0,404944,0,0,0,0,12952209,2020-08-30,2020-08-15
R,Rwanda,4349,45,18,0,436412,0,0,0,0,12952209,2020-09-05,2020-09-15
R,Rwanda,4479,19,22,1,454246,0,0,0,0,12952209,2020-09-10,2020-09-15
R,Rwanda,4624,22,22,0,466518,0,0,0,0,12952209,2020-09-15,2020-09-15
R,Rwanda,4711,22,26,0,475931,0,0,0,0,12952209,2020-09-20,2020-09-15
R,Rwanda,4798,9,29,2,484841,0,0,0,0,12952209,2020-09-25,2020-09-15
R,Rwanda,4840,4,29,0,495793,0,0,0,0,12952209,2020-09-30,2020-09-15
R,Rwanda,4867,1,29,0,506658,0,0,0,0,12952209,2020-10-05,2020-10-15
R,Rwanda,4892,2,30,0,516749,0,0,0,0,12952209,2020-10-10,2020-10-15
R,Rwanda,4953,13,33,0,526854,0,0,0,0,12952209,2020-10-15,2020-10-15
R,Rwanda,4996,4,34,0,536779,0,0,0,0,12952209,2020-10-20,2020-10-15
R,Rwanda,5066,6,34,0,547202,0,0,0,0,12952209,2020-10-25,2020-10-15
R,Rwanda,5134,3,35,0,553876,0,0,0,0,12952209,2020-10-30,2020-10-15
R,Rwanda,5192,18,36,1,562871,0,0,0,0,12952209,2020-11-05,2020-11-15
R,Rwanda,5262,20,40,2,571902,0,0,0,0,12952209,2020-11-10,2020-11-15
R,Rwanda,5455,61,45,3,0,0,0,0,0,12952209,2020-11-15,2020-11-15
R,Rwanda,5586,14,46,0,0,0,0,0,0,12952209,2020-11-20,2020-11-15
R,Rwanda,5779,29,47,0,611684,0,0,0,0,12952209,2020-11-25,2020-11-15
R,Rwanda,5934,15,49,1,624115,0,0,0,0,12952209,2020-11-30,2020-11-15
R,Rwanda,6084,41,51,0,638972,0,0,0,0,12952209,2020-12-05,2020-12-15
