Country,location,Avg_TotalCase,total_cases,Avg_Ncase,new_cases,Avg_Tdeath,total_deaths,Avg_Ndeath,new_deaths,Avg_Ttest,total_tests,Avg_Tvaccine,total_vaccination,Avg_Hvaccin,vaccinated,Avg_Fvaccin,fully_vaccinated,Avg_Pop,population,Date,A_Date
S,Sweden,6.2,1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,10099270,10099270,2/25/20,2020-02
S,Switzerland,7.2,1,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,8654618,8654618,2/25/20,2020-02
T,Taiwan,16,11,1.4,0,0,0,0,0,1754.6,1458,0,0,0,0,0,0,23816775,23816775,2/5/20,2020-02
T,Taiwan,18,18,0,0,0,0,0,0,2563.6,2292,0,0,0,0,0,0,23816775,23816775,2/10/20,2020-02
T,Taiwan,21.5,18,1,0,0.666666667,0,0.2,0,3913.4,2864,0,0,0,0,0,0,23816775,23816775,2/15/20,2020-02
T,Taiwan,27.5,24,1.4,1,1,1,0,0,7221.4,6113,0,0,0,0,0,0,23816775,23816775,2/20/20,2020-02
T,Taiwan,33.6,31,1.8,1,1,1,0,0,9885.4,8906,0,0,0,0,0,0,23816775,23816775,2/25/20,2020-02
T,Thailand,28.5,25,1.4,0,0,0,0,0,2282,1973,0,0,0,0,0,0,69799978,69799978,2/5/20,2020-02
T,Thailand,33,32,0.2,0,0,0,0,0,2705.8,2546,0,0,0,0,0,0,69799978,69799978,2/10/20,2020-02
T,Thailand,34.66666667,34,0.4,1,0,0,0,0,3118.6,2930,0,0,0,0,0,0,69799978,69799978,2/15/20,2020-02
T,Thailand,35.33333333,35,0,0,0,0,0,0,4025.2,3593,0,0,0,0,0,0,69799978,69799978,2/20/20,2020-02
T,Thailand,40,37,1.4,2,0,0,0,0,7093,5058,0,0,0,0,0,0,69799978,69799978,2/25/20,2020-02
U,United Arab Emirates,6.166666667,5,0.4,0,0,0,0,0,604.8,0,0,0,0,0,0,0,9890400,9890400,2/5/20,2020-02
U,United Arab Emirates,8,8,0.2,1,0,0,0,0,1112.8,2629,0,0,0,0,0,0,9890400,9890400,2/10/20,2020-02
U,United Arab Emirates,8.833333333,8,0.2,0,0,0,0,0,2347,0,0,0,0,0,0,0,9890400,9890400,2/15/20,2020-02
U,United Arab Emirates,11.66666667,9,0.8,0,0,0,0,0,4376.8,0,0,0,0,0,0,0,9890400,9890400,2/20/20,2020-02
U,United Arab Emirates,15.8,13,1.6,0,0,0,0,0,7447.2,0,0,0,0,0,0,0,9890400,9890400,2/25/20,2020-02
U,United Kingdom,11.33333333,9,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,67886004,67886004,2/5/20,2020-02
U,United Kingdom,16.33333333,14,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,67886004,67886004,2/10/20,2020-02
U,United Kingdom,19.33333333,18,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,67886004,67886004,2/15/20,2020-02
U,United Kingdom,26.66666667,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,67886004,67886004,2/20/20,2020-02
U,United Kingdom,46.4,34,6.2,4,0,0,0,0,0,0,0,0,0,0,0,0,67886004,67886004,2/25/20,2020-02
U,United States,11.83333333,11,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,331002647,2/5/20,2020-02
U,United States,13.33333333,12,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,331002647,2/10/20,2020-02
U,United States,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,331002647,2/15/20,2020-02
U,United States,15.66666667,14,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,331002647,331002647,2/20/20,2020-02
U,United States,18.2,16,1.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,331002647,331002647,2/25/20,2020-02
V,Vietnam,11.33333333,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97338583,97338583,2/5/20,2020-02
V,Vietnam,15.33333333,14,0.6,1,0,0,0,0,361.8,0,0,0,0,0,0,0,97338583,97338583,2/10/20,2020-02
V,Vietnam,16,16,0,0,0,0,0,0,1128.2,1084,0,0,0,0,0,0,97338583,97338583,2/15/20,2020-02
V,Vietnam,16,16,0,0,0,0,0,0,736.8,1204,0,0,0,0,0,0,97338583,97338583,2/20/20,2020-02
V,Vietnam,16,16,0,0,0,0,0,0,1152.4,1320,0,0,0,0,0,0,97338583,97338583,2/25/20,2020-02
A,Afghanistan,5.333333333,4,0.6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,38928341,38928341,3/5/20,2020-03
A,Afghanistan,12.5,8,1.6,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,38928341,38928341,3/10/20,2020-03
A,Afghanistan,22,16,2,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,38928341,38928341,3/15/20,2020-03
A,Afghanistan,42.16666667,29,3.6,4,1,,0.333333333,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,38928341,38928341,3/20/20,2020-03
A,Afghanistan,103,76,15,33,2.666666667,2,0.6,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,38928341,38928341,3/25/20,2020-03
A,Afghanistan,160.5,146,28.5,28,4,4,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,38928341,38928341,3/30/20,2020-03
A,Albania,6,,2,,#DIV/0!,,#DIV/0!,,59.4,50,#DIV/0!,,#DIV/0!,,#DIV/0!,,2877800,2877800,3/5/20,2020-03
A,Albania,26.33333333,10,7.2,8,1,,0.25,,306.2,114,#DIV/0!,,#DIV/0!,,#DIV/0!,,2877800,2877800,3/10/20,2020-03
A,Albania,56.83333333,42,5.2,4,1,1,0.2,0,612.4,532,#DIV/0!,,#DIV/0!,,#DIV/0!,,2877800,2877800,3/15/20,2020-03
A,Albania,101.3333333,70,11.8,6,2,2,0.6,0,773.6666667,732,#DIV/0!,,#DIV/0!,,#DIV/0!,,2877800,2877800,3/20/20,2020-03
A,Albania,189.6666667,146,17.8,23,6.333333333,5,1,0,1119.4,922,#DIV/0!,,#DIV/0!,,#DIV/0!,,2877800,2877800,3/25/20,2020-03
A,Albania,233,223,15.5,11,13,11,2.5,1,1479.5,1407,#DIV/0!,,#DIV/0!,,#DIV/0!,,2877800,2877800,3/30/20,2020-03
A,Algeria,17.5,12,1.6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,43851043,43851043,3/5/20,2020-03
A,Algeria,29.16666667,20,3.4,0,1,,1,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,43851043,43851043,3/10/20,2020-03
A,Algeria,68.83333333,48,10,11,4,4,1.2,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,43851043,43851043,3/15/20,2020-03
A,Algeria,204.3333333,90,35.4,3,14.33333333,11,2,2,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,43851043,43851043,3/20/20,2020-03
A,Algeria,437.8333333,302,49.4,38,24,21,2.4,2,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,43851043,43851043,3/25/20,2020-03
A,Algeria,650,584,102.5,73,39.5,35,6.5,4,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,43851043,43851043,3/30/20,2020-03
A,Andorra,1,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,77265,77265,3/5/20,2020-03
A,Andorra,1,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,77265,77265,3/10/20,2020-03
A,Andorra,34.83333333,1,10.4,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,77265,77265,3/15/20,2020-03
A,Andorra,126.8333333,75,22.2,22,1,,0.333333333,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,77265,77265,3/20/20,2020-03
A,Andorra,281.8333333,188,34,24,2.333333333,1,1,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,77265,77265,3/25/20,2020-03
A,Andorra,373,370,21,36,10,8,3,2,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,77265,77265,3/30/20,2020-03
A,Angola,2.333333333,1,0.6,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,32866268,32866268,3/20/20,2020-03
A,Angola,5,3,0.8,0,#DIV/0!,,2,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,32866268,32866268,3/25/20,2020-03
A,Angola,7,7,0,0,2,2,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,32866268,32866268,3/30/20,2020-03
A,Antigua and Barbuda,1,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,97928,97928,3/15/20,2020-03
A,Antigua and Barbuda,2,1,0.4,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,97928,97928,3/20/20,2020-03
A,Antigua and Barbuda,6.333333333,3,0.8,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,97928,97928,3/25/20,2020-03
A,Antigua and Barbuda,7,7,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,97928,97928,3/30/20,2020-03
A,Armenia,1,1,0,0,#DIV/0!,,#DIV/0!,,211,,#DIV/0!,,#DIV/0!,,#DIV/0!,,2963234,2963234,3/5/20,2020-03
A,Armenia,9.666666667,1,3.4,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,2963234,2963234,3/10/20,2020-03
A,Armenia,81.83333333,26,19.4,8,#DIV/0!,,#DIV/0!,,694.6666667,577,#DIV/0!,,#DIV/0!,,#DIV/0!,,2963234,2963234,3/15/20,2020-03
A,Armenia,206.5,136,26.8,21,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,2963234,2963234,3/20/20,2020-03
A,Armenia,366.1666667,265,35,16,1,,0.75,,1842,,#DIV/0!,,#DIV/0!,,#DIV/0!,,2963234,2963234,3/25/20,2020-03
A,Armenia,507,482,54,58,3,3,0,0,3065,,#DIV/0!,,#DIV/0!,,#DIV/0!,,2963234,2963234,3/30/20,2020-03
A,Australia,75.33333333,55,7.8,3,2,2,0.2,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,25499881,25499881,3/5/20,2020-03
A,Australia,185,107,31.8,16,3,3,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,25499881,25499881,3/10/20,2020-03
A,Australia,527.6666667,297,86.2,47,3.666666667,3,0.6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,25499881,25499881,3/15/20,2020-03
A,Australia,1583.5,791,272.6,110,7,7,0.4,1,143056,,#DIV/0!,,#DIV/0!,,#DIV/0!,,25499881,25499881,3/20/20,2020-03
A,Australia,3383.666667,2364,388,320,11.33333333,8,1.6,0,211261,,#DIV/0!,,#DIV/0!,,#DIV/0!,,25499881,25499881,3/25/20,2020-03
A,Australia,4460,4361,287.5,377,17.5,17,1,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,25499881,25499881,3/30/20,2020-03
A,Austria,98.66666667,41,20.4,12,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9006400,9006400,3/5/20,2020-03
A,Austria,458.1666667,182,104.8,51,1,,0.333333333,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9006400,9006400,3/10/20,2020-03
A,Austria,1542.833333,860,271.6,205,2.333333333,1,1,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9006400,9006400,3/15/20,2020-03
A,Austria,4021.5,2388,654,375,10,6,4.4,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9006400,9006400,3/20/20,2020-03
A,Austria,7805.166667,5588,701,305,45.66666667,30,11.6,2,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9006400,9006400,3/25/20,2020-03
A,Austria,9899,9618,696,830,118,108,21,22,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9006400,9006400,3/30/20,2020-03
A,Azerbaijan,8.333333333,6,1.2,3,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,10139175,10139175,3/5/20,2020-03
A,Azerbaijan,14.33333333,11,1.2,2,#DIV/0!,,0.5,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,10139175,10139175,3/10/20,2020-03
A,Azerbaijan,32.5,23,5.8,8,1,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,10139175,10139175,3/15/20,2020-03
A,Azerbaijan,69,44,8.6,0,1,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,10139175,10139175,3/20/20,2020-03
A,Azerbaijan,174,93,24.4,6,2.666666667,2,0.6,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,10139175,10139175,3/25/20,2020-03
A,Azerbaijan,285.5,273,44.5,64,4.5,4,0.5,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,10139175,10139175,3/30/20,2020-03
B,Bahamas,4.166666667,3,0.4,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,393248,393248,3/20/20,2020-03
B,Bahamas,9.833333333,5,1.2,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,393248,393248,3/25/20,2020-03
B,Bahamas,14,14,1.5,3,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,393248,393248,3/30/20,2020-03
B,Bahrain,81.66666667,55,8.6,3,#DIV/0!,,#DIV/0!,,6528,5334,#DIV/0!,,#DIV/0!,,#DIV/0!,,1701583,1701583,3/5/20,2020-03
B,Bahrain,186.5,110,23,15,#DIV/0!,,#DIV/0!,,8735.333333,8354,#DIV/0!,,#DIV/0!,,#DIV/0!,,1701583,1701583,3/10/20,2020-03
B,Bahrain,245.8333333,214,13.6,4,1,,0.25,,12842,,#DIV/0!,,#DIV/0!,,#DIV/0!,,1701583,1701583,3/15/20,2020-03
B,Bahrain,352,285,22.8,7,1.333333333,1,0.4,0,22133.5,19098,#DIV/0!,,#DIV/0!,,#DIV/0!,,1701583,1701583,3/20/20,2020-03
B,Bahrain,472.1666667,419,21.4,27,4,4,0.2,1,30714,,#DIV/0!,,#DIV/0!,,#DIV/0!,,1701583,1701583,3/25/20,2020-03
B,Bahrain,541,515,34,16,4,4,0,0,32596,32596,#DIV/0!,,#DIV/0!,,#DIV/0!,,1701583,1701583,3/30/20,2020-03
B,Bangladesh,3,,1.5,,#DIV/0!,,#DIV/0!,,132.75,,#DIV/0!,,#DIV/0!,,#DIV/0!,,164689383,164689383,3/5/20,2020-03
B,Bangladesh,3.333333333,3,0,0,#DIV/0!,,#DIV/0!,,214,163,#DIV/0!,,#DIV/0!,,#DIV/0!,,164689383,164689383,3/10/20,2020-03
B,Bangladesh,12.33333333,5,2.8,2,#DIV/0!,,0.5,,381.2,293,#DIV/0!,,#DIV/0!,,#DIV/0!,,164689383,164689383,3/15/20,2020-03
B,Bangladesh,30.5,20,4.4,3,1.666666667,1,0.6,0,637.8,499,#DIV/0!,,#DIV/0!,,#DIV/0!,,164689383,164689383,3/20/20,2020-03
B,Bangladesh,46,39,1.8,0,5,5,0.2,1,1109,920,#DIV/0!,,#DIV/0!,,#DIV/0!,,164689383,164689383,3/25/20,2020-03
B,Bangladesh,50,49,1.5,1,5,5,0,0,1680.5,1602,#DIV/0!,,#DIV/0!,,#DIV/0!,,164689383,164689383,3/30/20,2020-03
B,Barbados,13,5,2.6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,287371,287371,3/20/20,2020-03
B,Barbados,25.33333333,18,3,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,287371,287371,3/25/20,2020-03
B,Barbados,33.5,33,0.5,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,287371,287371,3/30/20,2020-03
B,Belarus,6.5,6,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9449321,9449321,3/5/20,2020-03
B,Belarus,18.5,9,4.2,3,#DIV/0!,,#DIV/0!,,10500,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9449321,9449321,3/10/20,2020-03
B,Belarus,45,27,4.8,0,#DIV/0!,,#DIV/0!,,16000,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9449321,9449321,3/15/20,2020-03
B,Belarus,78.16666667,69,6,18,#DIV/0!,,#DIV/0!,,19000,19000,#DIV/0!,,#DIV/0!,,#DIV/0!,,9449321,9449321,3/20/20,2020-03
B,Belarus,101,86,2.6,5,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,9449321,9449321,3/25/20,2020-03
B,Belarus,152,152,29,58,1,,1,,30500,30000,#DIV/0!,,#DIV/0!,,#DIV/0!,,9449321,9449321,3/30/20,2020-03
B,Belgium,172.3333333,50,43.2,27,#DIV/0!,,#DIV/0!,,3906.4,2411,#DIV/0!,,#DIV/0!,,#DIV/0!,,11589616,11589616,3/5/20,2020-03
B,Belgium,504.8333333,267,90,28,3,,1,,9095,5902,#DIV/0!,,#DIV/0!,,#DIV/0!,,11589616,11589616,3/10/20,2020-03
B,Belgium,1454.166667,886,221.2,197,6.333333333,4,3.4,0,19043.2,14412,#DIV/0!,,#DIV/0!,,#DIV/0!,,11589616,11589616,3/15/20,2020-03
B,Belgium,3570.333333,2257,494.8,462,59.66666667,37,20.2,16,32581,27788,#DIV/0!,,#DIV/0!,,#DIV/0!,,11589616,11589616,3/20/20,2020-03
B,Belgium,8387.5,4937,1313.4,668,229,178,61.8,56,51529.2,43057,#DIV/0!,,#DIV/0!,,#DIV/0!,,11589616,11589616,3/25/20,2020-03
B,Belgium,12337,11899,969.5,1063,609,513,137,82,65936,62720,#DIV/0!,,#DIV/0!,,#DIV/0!,,11589616,11589616,3/30/20,2020-03
B,Belize,2.166666667,2,0.2,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,397621,397621,3/25/20,2020-03
B,Belize,3,3,0.5,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,397621,397621,3/30/20,2020-03
B,Benin,3.833333333,2,0.8,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,12123198,12123198,3/20/20,2020-03
B,Benin,6,6,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,12123198,12123198,3/25/20,2020-03
B,Benin,7.5,6,1.5,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,12123198,12123198,3/30/20,2020-03
B,Bhutan,1,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,771612,771612,3/10/20,2020-03
B,Bhutan,1.166666667,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,771612,771612,3/15/20,2020-03
B,Bhutan,2,2,0.2,1,#DIV/0!,,#DIV/0!,,506,,#DIV/0!,,#DIV/0!,,#DIV/0!,,771612,771612,3/20/20,2020-03
B,Bhutan,3,2,0.4,0,#DIV/0!,,#DIV/0!,,591.6,533,#DIV/0!,,#DIV/0!,,#DIV/0!,,771612,771612,3/25/20,2020-03
B,Bhutan,4,4,0,0,#DIV/0!,,#DIV/0!,,751,714,#DIV/0!,,#DIV/0!,,#DIV/0!,,771612,771612,3/30/20,2020-03
B,Bolivia,11.83333333,10,0.4,0,#DIV/0!,,#DIV/0!,,52.6,33,#DIV/0!,,#DIV/0!,,#DIV/0!,,11673029,11673029,3/15/20,2020-03
B,Bolivia,24.33333333,15,3.4,3,#DIV/0!,,#DIV/0!,,204,111,#DIV/0!,,#DIV/0!,,#DIV/0!,,11673029,11673029,3/20/20,2020-03
B,Bolivia,64.66666667,32,10.4,3,#DIV/0!,,1,,442,,#DIV/0!,,#DIV/0!,,#DIV/0!,,11673029,11673029,3/25/20,2020-03
B,Bolivia,102,97,13,16,5,4,2.5,3,738,697,#DIV/0!,,#DIV/0!,,#DIV/0!,,11673029,11673029,3/30/20,2020-03
B,Bosnia and Herzegovina,3,2,0.6,2,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,3280815,3280815,3/5/20,2020-03
B,Bosnia and Herzegovina,13,5,3,2,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,3280815,3280815,3/10/20,2020-03
B,Bosnia and Herzegovina,44.16666667,24,9,6,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,3280815,3280815,3/15/20,2020-03
B,Bosnia and Herzegovina,131,89,20.6,26,1,,0.75,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,3280815,3280815,3/20/20,2020-03
B,Bosnia and Herzegovina,258.8333333,176,31.4,10,3.333333333,3,0.6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,3280815,3280815,3/25/20,2020-03
B,Bosnia and Herzegovina,394,368,48.5,45,11.5,10,3.5,4,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,3280815,3280815,3/30/20,2020-03
B,Botswana,3.5,3,2,3,1,,1,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,2351625,2351625,3/30/20,2020-03
B,Brazil,17.66666667,4,4.2,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,212559409,212559409,3/5/20,2020-03
B,Brazil,97.5,31,25.2,6,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,212559409,212559409,3/10/20,2020-03
B,Brazil,411.5,162,94,11,1,,2,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,212559409,212559409,3/15/20,2020-03
B,Brazil,1680.833333,793,325.2,172,17,11,8,5,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,212559409,212559409,3/20/20,2020-03
B,Brazil,3615.833333,2554,401.8,307,76,59,18,13,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,212559409,212559409,3/25/20,2020-03
B,Brazil,5148,4579,730.5,323,180,159,32.5,23,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,212559409,212559409,3/30/20,2020-03
B,Brunei,25,1,7.8,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,437483,437483,3/10/20,2020-03
B,Brunei,63.5,50,7,10,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,437483,437483,3/15/20,2020-03
B,Brunei,92.16666667,78,5.8,3,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,437483,437483,3/20/20,2020-03
B,Brunei,118.5,109,4.4,5,#DIV/0!,,0.5,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,437483,437483,3/25/20,2020-03
B,Brunei,128,127,1.5,1,1,1,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,437483,437483,3/30/20,2020-03
B,Bulgaria,22.16666667,4,7.4,0,1,,0.5,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,6948445,6948445,3/10/20,2020-03
B,Bulgaria,80.5,51,10.6,10,2,2,0.2,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,6948445,6948445,3/15/20,2020-03
B,Bulgaria,189.6666667,127,24.8,33,3,3,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,6948445,6948445,3/20/20,2020-03
B,Bulgaria,305.8333333,242,25.6,24,3,3,1,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,6948445,6948445,3/25/20,2020-03
B,Bulgaria,379,359,26.5,13,8,8,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,6948445,6948445,3/30/20,2020-03
B,Burkina Faso,2,1,0.4,1,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,20903278,20903278,3/10/20,2020-03
B,Burkina Faso,21,3,6.2,1,#DIV/0!,,0.5,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,20903278,20903278,3/15/20,2020-03
B,Burkina Faso,89.66666667,40,16.2,7,2.333333333,1,0.6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,20903278,20903278,3/20/20,2020-03
B,Burkina Faso,192.1666667,146,21.6,32,6.666666667,4,1.6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,20903278,20903278,3/25/20,2020-03
B,Burkina Faso,253.5,246,19.5,24,13,12,1,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,20903278,20903278,3/30/20,2020-03
C,Cambodia,1.5,1,0.2,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,16718971,16718971,3/5/20,2020-03
C,Cambodia,4.5,2,1,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,16718971,16718971,3/10/20,2020-03
C,Cambodia,28.33333333,7,6,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,16718971,16718971,3/15/20,2020-03
C,Cambodia,77,51,10.8,14,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,16718971,16718971,3/20/20,2020-03
C,Cambodia,100,96,2.4,5,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,16718971,16718971,3/25/20,2020-03
C,Cambodia,108,107,3,4,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,16718971,16718971,3/30/20,2020-03
C,Cameroon,2,2,0,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,26545864,26545864,3/10/20,2020-03
C,Cameroon,9.833333333,2,2.2,0,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,26545864,26545864,3/15/20,2020-03
